City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
238,Sorland,NO,67.667,12.6934,57.65,79,100,12.55,overcast clouds,2021-08-07 20:27:23
239,Hudson Bay,CA,52.85,-102.3842,90.77,25,93,13.51,overcast clouds,2021-08-07 20:28:56
240,Teguise,ES,29.0605,-13.564,71.82,73,75,12.66,broken clouds,2021-08-07 20:28:56
241,Camacupa,AO,-12.0167,17.4833,62.94,17,8,2.75,clear sky,2021-08-07 20:28:56
242,Quatre Cocos,MU,-20.2078,57.7625,70.09,77,61,11.01,light rain,2021-08-07 20:28:57
243,Banjar,ID,-8.19,114.9675,80.46,92,32,3.56,scattered clouds,2021-08-07 20:25:19
244,Kungurtug,RU,50.5994,97.5228,47.95,96,100,0.58,overcast clouds,2021-08-07 20:28:57
245,Mehamn,NO,71.0357,27.8492,62.44,63,60,6.98,broken clouds,2021-08-07 20:28:57
246,Nemuro,JP,43.3236,145.575,67.98,98,30,10.96,scattered clouds,2021-08-07 20:28:58
247,Xiaoshi,CN,41.2971,124.1209,66.22,91,78,2.13,broken clouds,2021-08-07 20:28:58
248,Sorong,ID,-0.8833,131.25,77.76,88,100,7.0,moderate rain,2021-08-07 20:28:58
249,Esfarayen,IR,37.0765,57.5101,73.06,20,3,5.93,clear sky,2021-08-07 20:28:58
250,Mao,ES,39.8885,4.2658,79.36,83,40,13.8,scattered clouds,2021-08-07 20:28:59
251,Faanui,PF,-16.4833,-151.75,78.06,71,25,8.01,scattered clouds,2021-08-07 20:28:59
252,Hun,LY,29.1268,15.9477,94.17,26,0,17.72,clear sky,2021-08-07 20:28:59
253,Mitsamiouli,KM,-11.3847,43.2844,77.23,66,96,3.96,overcast clouds,2021-08-07 20:29:00
254,Iracoubo,GF,5.4802,-53.2011,79.29,87,89,4.92,overcast clouds,2021-08-07 20:29:00
255,Cairns,AU,-16.9167,145.7667,68.11,91,75,9.22,light intensity shower rain,2021-08-07 20:25:41
256,Chokurdakh,RU,70.6333,147.9167,52.63,59,45,5.53,scattered clouds,2021-08-07 20:25:14
257,Hukuntsi,BW,-24.0,21.75,60.98,16,0,7.29,clear sky,2021-08-07 20:29:00
258,Simao,CN,22.7886,100.9748,65.62,98,98,0.63,overcast clouds,2021-08-07 20:29:01
259,Sarankhola,BD,22.3082,89.7897,80.78,91,100,7.9,overcast clouds,2021-08-07 20:29:01
260,Vila Velha,BR,-20.3297,-40.2925,67.95,88,40,2.3,scattered clouds,2021-08-07 20:28:14
261,Tingi,TZ,-11.3,35.0333,60.6,51,3,3.13,clear sky,2021-08-07 20:29:01
262,Nouadhibou,MR,20.931,-17.0347,71.58,83,0,11.5,clear sky,2021-08-07 20:29:01
263,Constitucion,CL,-35.3333,-72.4167,55.33,65,100,13.71,overcast clouds,2021-08-07 20:29:02
264,Ilulissat,GL,69.2167,-51.1,42.69,70,100,7.83,overcast clouds,2021-08-07 20:29:02
265,Faya,SA,18.3851,42.4509,64.51,66,36,2.21,scattered clouds,2021-08-07 20:26:44
266,Port Elizabeth,ZA,-33.918,25.5701,59.29,94,40,6.91,scattered clouds,2021-08-07 20:29:02
267,Severo-Kurilsk,RU,50.6789,156.125,53.76,78,96,7.72,overcast clouds,2021-08-07 20:25:20
268,Korla,CN,41.7597,86.1469,77.95,36,4,4.23,clear sky,2021-08-07 20:29:03
269,Bandarbeyla,SO,9.4942,50.8122,75.43,85,8,29.46,clear sky,2021-08-07 20:29:03
270,Hami,CN,42.8,93.45,79.86,22,3,8.41,clear sky,2021-08-07 20:27:00
271,Skibbereen,IE,51.55,-9.2667,58.8,83,36,20.74,scattered clouds,2021-08-07 20:29:04
272,Svetlyy,RU,54.675,20.1347,59.05,77,98,5.73,overcast clouds,2021-08-07 20:26:52
273,Northam,GB,51.0333,-4.2167,61.39,91,13,21.54,few clouds,2021-08-07 20:26:12
274,Cadiz,ES,36.5,-5.75,71.02,76,0,4.97,clear sky,2021-08-07 20:24:54
275,Cherskiy,RU,68.75,161.3,54.91,50,81,4.61,broken clouds,2021-08-07 20:25:15
276,Umm Kaddadah,SD,13.6017,26.6876,83.28,48,64,12.15,broken clouds,2021-08-07 20:29:04
277,Matara,LK,5.9485,80.5353,77.63,88,100,13.4,overcast clouds,2021-08-07 20:29:04
278,Lorengau,PG,-2.0226,147.2712,80.08,77,45,6.87,scattered clouds,2021-08-07 20:29:05
279,Tessalit,ML,20.1986,1.0114,96.78,23,63,7.78,broken clouds,2021-08-07 20:27:16
280,Clearlake,US,38.9582,-122.6264,98.26,18,0,6.46,clear sky,2021-08-07 20:27:11
281,Acarau,BR,-2.8856,-40.12,82.63,65,87,19.22,overcast clouds,2021-08-07 20:27:01
282,Nyurba,RU,63.2842,118.3319,61.83,86,100,9.1,overcast clouds,2021-08-07 20:29:05
283,Taylor,US,32.3001,-99.8337,96.53,38,20,4.0,few clouds,2021-08-07 20:29:06
284,Palana,RU,59.1167,159.9667,48.29,87,96,12.19,overcast clouds,2021-08-07 20:29:06
285,San Cristobal,VE,7.7669,-72.225,84.38,47,60,6.85,broken clouds,2021-08-07 20:29:06
286,Itarema,BR,-2.9248,-39.9167,81.37,68,93,18.37,overcast clouds,2021-08-07 20:29:06
287,Oranjemund,NA,-28.55,16.4333,59.7,60,20,2.64,few clouds,2021-08-07 20:29:07
288,Norman Wells,CA,65.282,-126.8329,51.84,62,90,10.36,overcast clouds,2021-08-07 20:29:07
289,Vargem Alta,BR,-20.6714,-41.0069,61.29,75,100,5.44,overcast clouds,2021-08-07 20:29:07
290,Mitchell,US,43.7094,-98.0298,87.78,58,1,3.44,clear sky,2021-08-07 20:29:08
291,Smiths Falls,CA,44.9001,-76.0161,82.65,68,55,3.24,broken clouds,2021-08-07 20:29:08
292,Rudnogorsk,RU,57.2639,103.7519,49.87,86,9,0.89,clear sky,2021-08-07 20:29:08
293,Sale,MA,34.0389,-6.8166,72.28,83,75,5.75,broken clouds,2021-08-07 20:24:40
294,Awjilah,LY,29.1081,21.2869,90.36,31,0,14.12,clear sky,2021-08-07 20:29:09
295,Melfort,CA,52.8667,-104.6177,77.76,53,77,9.22,broken clouds,2021-08-07 20:29:09
296,Leiyang,CN,26.4024,112.8591,78.82,95,89,0.45,light rain,2021-08-07 20:29:09
297,Kalemie,CD,-5.9475,29.1947,73.92,52,100,2.15,overcast clouds,2021-08-07 20:29:09
298,Pangnirtung,CA,66.1451,-65.7125,42.67,81,100,3.76,overcast clouds,2021-08-07 20:27:26
299,Sawakin,SD,19.1059,37.3321,94.41,43,8,8.84,clear sky,2021-08-07 20:29:10
300,Alice Springs,AU,-23.7,133.8833,36.95,60,0,5.75,clear sky,2021-08-07 20:25:23
301,Nelson Bay,AU,-32.7167,152.15,55.0,80,98,9.01,overcast clouds,2021-08-07 20:29:10
302,Tourlaville,FR,49.6383,-1.5664,60.66,82,90,17.27,overcast clouds,2021-08-07 20:29:10
303,Camacha,PT,33.0833,-16.3333,70.54,78,75,5.75,broken clouds,2021-08-07 20:27:19
304,Sri Aman,MY,1.2376,111.4621,77.05,94,100,0.0,overcast clouds,2021-08-07 20:29:11
305,Paraiso,CR,9.8383,-83.8656,71.89,72,79,3.29,broken clouds,2021-08-07 20:29:11
306,Sabancuy,MX,18.9667,-91.1833,90.77,57,65,11.92,broken clouds,2021-08-07 20:29:11
307,Makakilo City,US,21.3469,-158.0858,82.72,58,75,10.36,broken clouds,2021-08-07 20:29:12
308,Chicama,PE,-7.8447,-79.1469,64.94,62,8,11.56,clear sky,2021-08-07 20:26:22
309,Rongcheng,CN,30.634,117.8517,74.86,92,0,2.46,clear sky,2021-08-07 20:29:12
310,Lakes Entrance,AU,-37.8811,147.981,44.58,88,100,3.04,overcast clouds,2021-08-07 20:26:03
311,Moose Factory,CA,51.2585,-80.6094,62.6,59,1,12.66,clear sky,2021-08-07 20:29:12
312,Clyde River,CA,70.4692,-68.5914,39.43,100,90,11.5,light intensity drizzle,2021-08-07 20:29:13
313,Shingu,JP,33.7333,135.9833,77.92,84,3,7.7,clear sky,2021-08-07 20:29:13
314,Luderitz,NA,-26.6481,15.1594,59.11,61,42,2.55,scattered clouds,2021-08-07 20:25:13
315,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,93.15,23,0,9.35,clear sky,2021-08-07 20:29:13
316,Chekhov,RU,55.1431,37.4711,73.35,63,100,4.34,overcast clouds,2021-08-07 20:29:14
317,Riyadh,SA,24.6877,46.7219,95.14,12,49,8.3,scattered clouds,2021-08-07 20:29:14
318,Talas,TR,38.6908,35.5538,61.47,88,75,5.75,light intensity shower rain,2021-08-07 20:29:14
319,Ahipara,NZ,-35.1667,173.1667,54.23,87,99,8.88,overcast clouds,2021-08-07 20:29:15
320,Krasnoarmeysk,RU,51.0239,45.6969,67.06,32,100,6.53,overcast clouds,2021-08-07 20:29:15
321,Lokosovo,RU,61.1333,74.8167,61.36,86,0,5.48,clear sky,2021-08-07 20:29:15
322,San Patricio,US,28.017,-97.5169,95.41,43,0,16.89,clear sky,2021-08-07 20:25:36
323,Pran Buri,TH,12.3847,99.9098,79.88,75,88,6.49,overcast clouds,2021-08-07 20:27:05
324,Spoleto,IT,42.7448,12.7374,79.36,53,2,6.15,clear sky,2021-08-07 20:29:16
325,Shache,CN,38.4167,77.2406,78.91,34,100,13.49,overcast clouds,2021-08-07 20:29:16
326,Vostok,RU,46.4856,135.8833,57.85,99,100,4.61,overcast clouds,2021-08-07 20:27:11
327,Fuzhou,CN,26.0614,119.3061,78.69,98,36,2.04,scattered clouds,2021-08-07 20:29:16
328,Peniche,PT,39.3558,-9.3811,68.72,83,8,15.19,clear sky,2021-08-07 20:27:20
329,Almansa,ES,38.8692,-1.0971,80.69,29,0,8.16,clear sky,2021-08-07 20:29:17
330,Sabha,LY,27.0377,14.4283,93.31,8,0,3.44,clear sky,2021-08-07 20:29:17
331,Anadyr,RU,64.75,177.4833,46.9,81,75,11.18,broken clouds,2021-08-07 20:29:17
332,Tabou,CI,4.423,-7.3528,77.25,81,91,11.9,overcast clouds,2021-08-07 20:29:17
333,Karratha,AU,-20.7377,116.8463,69.67,66,59,6.08,broken clouds,2021-08-07 20:29:18
334,Boa Vista,BR,2.8197,-60.6733,76.98,78,90,6.91,overcast clouds,2021-08-07 20:24:36
335,Tlacotepec,MX,20.0667,-97.8667,73.11,76,49,7.2,scattered clouds,2021-08-07 20:29:18
336,Mitu,CO,1.1983,-70.1733,74.21,95,100,3.51,overcast clouds,2021-08-07 20:29:18
337,Kishi,NG,9.0833,3.85,71.73,96,100,5.48,overcast clouds,2021-08-07 20:29:19
338,Sao Filipe,CV,14.8961,-24.4956,79.2,80,47,5.97,scattered clouds,2021-08-07 20:29:19
339,College,US,64.8569,-147.8028,58.59,91,75,0.0,light rain,2021-08-07 20:29:19
340,Camocim,BR,-2.9022,-40.8411,86.14,58,34,14.56,scattered clouds,2021-08-07 20:29:20
341,Tatawin,TN,32.9297,10.4518,101.28,34,0,4.99,clear sky,2021-08-07 20:29:20
342,Del Rio,US,29.3627,-100.8968,96.91,45,1,19.57,clear sky,2021-08-07 20:29:20
343,Dulce Grande,MX,23.0,-102.1667,76.44,40,37,12.08,scattered clouds,2021-08-07 20:29:20
344,Reinosa,ES,42.9996,-4.138,57.2,97,100,5.19,overcast clouds,2021-08-07 20:29:21
345,Along,IN,28.1667,94.7667,75.97,98,100,0.38,moderate rain,2021-08-07 20:29:21
346,Zhangye,CN,38.9342,100.4517,68.31,43,83,5.46,broken clouds,2021-08-07 20:29:21
347,Halvad,IN,23.0167,71.1833,83.7,68,15,13.89,few clouds,2021-08-07 20:29:22
348,Saint-Felicien,CA,48.6501,-72.4491,70.48,52,75,12.66,broken clouds,2021-08-07 20:29:22
349,Leonforte,IT,37.6443,14.4007,78.82,42,0,2.73,clear sky,2021-08-07 20:29:22
350,Suluktu,KG,39.9337,69.57,71.08,34,100,5.97,overcast clouds,2021-08-07 20:29:22
351,Muros,ES,42.7762,-9.0603,64.24,77,1,7.05,clear sky,2021-08-07 20:29:23
352,Stolin,BY,51.8912,26.846,58.59,83,0,4.56,clear sky,2021-08-07 20:29:23
353,Souillac,MU,-20.5167,57.5167,70.36,78,40,8.05,scattered clouds,2021-08-07 20:29:23
354,Ancud,CL,-41.8697,-73.8203,53.42,70,79,8.86,broken clouds,2021-08-07 20:25:52
355,Jining,CN,35.405,116.5814,74.41,85,11,1.59,light rain,2021-08-07 20:29:24
356,Namatanai,PG,-3.6667,152.4333,77.4,82,79,6.06,moderate rain,2021-08-07 20:29:24
357,Bima,ID,-8.4667,118.7167,73.33,92,100,3.91,overcast clouds,2021-08-07 20:29:24
358,Ambon,ID,-3.6954,128.1814,75.34,100,40,3.44,scattered clouds,2021-08-07 20:29:13
359,Coihaique,CL,-45.5752,-72.0662,45.21,61,40,4.61,scattered clouds,2021-08-07 20:29:25
360,Alta Floresta,BR,-9.8756,-56.0861,94.82,21,20,3.44,few clouds,2021-08-07 20:26:57
361,Almaznyy,RU,48.0448,40.045,86.14,25,100,14.56,overcast clouds,2021-08-07 20:29:25
362,Amzya,RU,56.2354,54.3868,55.53,91,18,4.47,few clouds,2021-08-07 20:29:25
363,Port Arthur,CN,38.8,121.2667,73.62,77,2,5.26,clear sky,2021-08-07 20:29:25
364,Pleasantville,US,39.3898,-74.524,86.32,73,20,8.05,few clouds,2021-08-07 20:29:26
365,Mobaye,CF,4.319,21.1786,70.77,96,100,2.28,overcast clouds,2021-08-07 20:29:26
366,Luganville,VU,-15.5333,167.1667,76.15,83,98,12.17,overcast clouds,2021-08-07 20:29:26
367,Trenggalek,ID,-8.05,111.7167,73.71,96,39,1.3,scattered clouds,2021-08-07 20:28:06
368,Gold Coast,AU,-28.0,153.4333,51.3,93,0,3.44,clear sky,2021-08-07 20:29:27
369,Oyama,JP,36.3,139.8,77.67,94,100,10.56,moderate rain,2021-08-07 20:29:27
370,Jinka,ET,5.65,36.65,70.86,49,60,1.86,broken clouds,2021-08-07 20:29:27
371,Kosh-Agach,RU,50.0,88.6667,45.91,77,16,2.71,few clouds,2021-08-07 20:29:28
372,Jiayuguan,CN,39.8167,98.3,67.95,37,30,5.46,scattered clouds,2021-08-07 20:29:28
373,Uruzgan,AF,32.8333,66.0,73.49,16,0,1.48,clear sky,2021-08-07 20:29:28
374,Moron,AR,-34.6534,-58.6198,79.0,68,8,1.36,clear sky,2021-08-07 20:29:28
375,Turukhansk,RU,65.8167,87.9833,59.95,70,47,3.13,scattered clouds,2021-08-07 20:26:35
376,Carmaux,FR,44.051,2.158,67.71,66,89,5.84,overcast clouds,2021-08-07 20:29:29
377,El Cope,PA,8.6167,-80.6,74.66,92,100,2.06,overcast clouds,2021-08-07 20:29:29
378,Kidal,ML,18.4411,1.4078,90.25,37,87,14.03,overcast clouds,2021-08-07 20:29:27
379,Trinidad,BO,-14.8333,-64.9,91.38,43,20,8.05,smoke,2021-08-07 20:29:29
380,Sabang,ID,5.8933,95.3214,82.71,79,91,13.2,overcast clouds,2021-08-07 20:29:30
381,Nardaran,AZ,40.5561,50.0056,76.64,83,0,4.61,clear sky,2021-08-07 20:29:30
382,Nuuk,GL,64.1835,-51.7216,47.01,71,75,8.05,light rain,2021-08-07 20:26:25
383,Yerbogachen,RU,61.2767,108.0108,49.8,71,99,2.75,overcast clouds,2021-08-07 20:29:30
384,Moyale,KE,3.5167,39.0584,68.31,53,32,6.51,scattered clouds,2021-08-07 20:29:31
385,Bilibino,RU,68.0546,166.4372,50.13,60,12,8.43,few clouds,2021-08-07 20:29:31
386,Anamur,TR,36.0751,32.8369,78.82,67,0,5.06,clear sky,2021-08-07 20:29:31
387,Brae,GB,60.3964,-1.353,58.91,91,100,17.81,overcast clouds,2021-08-07 20:29:32
388,Sokolka,PL,53.4072,23.5023,59.56,86,23,5.91,few clouds,2021-08-07 20:29:32
389,Tromso,NO,69.6496,18.957,60.82,63,0,10.36,clear sky,2021-08-07 20:29:32
390,Hachinohe,JP,40.5,141.5,73.98,87,100,4.14,overcast clouds,2021-08-07 20:29:33
391,Kenai,US,60.5544,-151.2583,69.03,68,1,11.5,clear sky,2021-08-07 20:29:33
392,Bulgan,MN,48.8125,103.5347,54.52,79,100,3.47,overcast clouds,2021-08-07 20:29:33
393,Dwarka,IN,22.2394,68.9678,82.31,76,100,12.17,overcast clouds,2021-08-07 20:29:34
394,Belaya Gora,RU,68.5333,146.4167,53.78,73,24,2.68,few clouds,2021-08-07 20:29:34
395,Rockland,US,41.1668,-74.0496,88.05,58,100,6.82,overcast clouds,2021-08-07 20:29:34
396,Portland,US,45.5234,-122.6762,86.29,56,75,3.0,broken clouds,2021-08-07 20:26:34
397,Tartagal,AR,-22.5164,-63.8013,92.43,17,5,8.84,clear sky,2021-08-07 20:29:34
398,Jacareacanga,BR,-6.2222,-57.7528,98.8,20,1,3.74,clear sky,2021-08-07 20:29:35
399,Caxito,AO,-8.5785,13.6643,74.05,92,93,4.54,overcast clouds,2021-08-07 20:29:35
400,Puerto Escondido,MX,15.85,-97.0667,86.83,66,90,13.8,overcast clouds,2021-08-07 20:29:35
401,Severnyy,RU,50.677,36.5532,69.84,78,0,2.24,clear sky,2021-08-07 20:29:36
402,Dingle,PH,10.9995,122.6711,76.93,92,89,5.23,overcast clouds,2021-08-07 20:29:36
403,Mirante Do Paranapanema,BR,-22.2919,-51.9064,84.13,23,0,6.93,clear sky,2021-08-07 20:29:36
404,Kamiiso,JP,41.8167,140.65,75.65,93,97,7.56,overcast clouds,2021-08-07 20:29:36
405,Clarksville,US,36.5298,-87.3595,90.09,56,40,8.05,scattered clouds,2021-08-07 20:29:37
406,Mareeba,AU,-17.0,145.4333,63.48,90,92,2.59,overcast clouds,2021-08-07 20:29:37
407,Okhotsk,RU,59.3833,143.3,59.05,61,5,7.34,clear sky,2021-08-07 20:25:01
408,Takoradi,GH,4.8845,-1.7554,76.15,86,52,11.23,broken clouds,2021-08-07 20:29:38
409,San Jose,US,37.3394,-121.895,92.01,57,90,6.91,smoke,2021-08-07 20:27:13
410,Bonavista,CA,48.6499,-53.1147,71.6,75,100,18.1,overcast clouds,2021-08-07 20:25:51
411,Eyl,SO,7.9803,49.8164,76.05,81,31,24.47,scattered clouds,2021-08-07 20:29:38
412,Puerto Baquerizo Moreno,EC,-0.9,-89.6,76.19,69,40,13.8,scattered clouds,2021-08-07 20:29:39
413,Coquimbo,CL,-29.9533,-71.3436,60.53,63,40,11.5,scattered clouds,2021-08-07 20:25:07
414,Bismil,TR,37.8486,40.6658,82.51,27,27,2.17,scattered clouds,2021-08-07 20:29:40
415,East London,ZA,-33.0153,27.9116,59.99,82,29,11.88,scattered clouds,2021-08-07 20:24:53
416,Villa Maria,AR,-32.4075,-63.2402,81.77,26,0,6.55,clear sky,2021-08-07 20:29:40
417,Fort Oglethorpe,US,34.949,-85.2569,85.95,58,75,0.0,broken clouds,2021-08-07 20:29:41
418,Tagusao,PH,9.1924,117.8141,80.44,82,100,4.29,overcast clouds,2021-08-07 20:28:40
419,Ishigaki,JP,24.3448,124.1572,81.18,84,100,21.92,overcast clouds,2021-08-07 20:29:41
420,Chaguanas,TT,10.5167,-61.4167,85.95,60,40,11.5,scattered clouds,2021-08-07 20:29:41
421,Saint-Augustin,CA,51.226,-58.6502,71.28,73,100,11.16,overcast clouds,2021-08-07 20:29:42
422,Sozimskiy,RU,59.7418,52.2482,49.87,81,13,4.45,few clouds,2021-08-07 20:29:42
423,Sao Felix Do Xingu,BR,-6.6447,-51.995,97.07,20,39,4.68,scattered clouds,2021-08-07 20:29:42
424,Sheltozero,RU,61.3667,35.3667,60.75,93,100,19.75,moderate rain,2021-08-07 20:29:43
425,Lata,PT,40.1629,-8.3327,63.91,80,32,6.42,scattered clouds,2021-08-07 20:29:43
426,Batavia,US,41.85,-88.3126,89.91,64,75,1.01,broken clouds,2021-08-07 20:29:43
427,Atkinson,US,42.8384,-71.147,89.85,63,20,1.99,few clouds,2021-08-07 20:29:43
428,Kargasok,RU,59.0556,80.8572,61.77,88,76,5.39,broken clouds,2021-08-07 20:29:44
429,Nishihara,JP,26.1842,127.7558,78.85,97,90,19.57,light intensity shower rain,2021-08-07 20:28:48
430,Qingquan,CN,30.4511,115.2559,77.63,89,17,2.33,few clouds,2021-08-07 20:29:44
431,Hobyo,SO,5.3505,48.5268,76.37,82,98,27.69,overcast clouds,2021-08-07 20:24:59
432,Bac Lieu,VN,9.285,105.7244,79.88,87,95,9.15,overcast clouds,2021-08-07 20:25:47
433,Faro,PT,37.0194,-7.9322,74.98,50,0,14.97,clear sky,2021-08-07 20:29:45
434,Westport,US,41.1415,-73.3579,88.02,56,1,1.01,clear sky,2021-08-07 20:27:28
435,Bubaque,GW,11.2833,-15.8333,80.08,74,13,12.84,few clouds,2021-08-07 20:29:45
436,Ciudad Bolivar,VE,8.1222,-63.5497,90.73,42,41,2.19,scattered clouds,2021-08-07 20:29:45
437,Kambove,CD,-10.8764,26.5969,64.36,32,17,4.16,few clouds,2021-08-07 20:29:45
438,Atbasar,KZ,51.8,68.3333,60.69,71,4,6.76,clear sky,2021-08-07 20:29:46
439,Huambo,AO,-12.7761,15.7392,61.74,17,7,4.45,clear sky,2021-08-07 20:29:46
440,Winnemucca,US,40.973,-117.7357,91.45,9,1,4.72,clear sky,2021-08-07 20:25:01
441,Pevek,RU,69.7008,170.3133,41.58,76,24,4.74,few clouds,2021-08-07 20:29:47
442,Chara,RU,56.9064,118.2631,61.66,83,100,1.32,overcast clouds,2021-08-07 20:29:47
443,Madingou,CG,-4.1536,13.55,76.26,69,81,6.96,broken clouds,2021-08-07 20:29:47
444,Kamenka,RU,51.3223,42.7678,73.71,32,100,12.28,overcast clouds,2021-08-07 20:29:47
445,Amalapuram,IN,16.5833,82.0167,83.26,79,92,5.39,overcast clouds,2021-08-07 20:29:48
446,Tricase,IT,39.9304,18.3553,81.82,58,0,3.67,clear sky,2021-08-07 20:29:48
447,Beni Suef,EG,29.0731,31.0979,88.88,38,0,15.86,clear sky,2021-08-07 20:29:48
448,San Isidro,PE,-12.1167,-77.05,63.99,81,90,1.01,overcast clouds,2021-08-07 20:29:49
449,Zhicheng,CN,30.2956,111.5047,77.95,85,84,2.1,light rain,2021-08-07 20:29:49
450,Tazovskiy,RU,67.4667,78.7,56.17,80,8,5.93,clear sky,2021-08-07 20:29:49
451,Soe,ID,-9.8607,124.284,59.2,90,88,4.5,overcast clouds,2021-08-07 20:29:50
452,Bodden Town,KY,19.2833,-81.25,89.98,69,20,3.0,few clouds,2021-08-07 20:29:50
453,Tabuk,PH,17.4189,121.4443,76.98,79,100,2.44,overcast clouds,2021-08-07 20:29:50
454,Kautokeino,NO,69.0125,23.0412,58.73,58,100,8.68,overcast clouds,2021-08-07 20:29:12
455,Caaguazu,PY,-25.45,-56.0167,83.61,29,0,7.34,clear sky,2021-08-07 20:29:51
456,Vitim,RU,59.4511,112.5578,55.98,98,100,2.57,overcast clouds,2021-08-07 20:29:51
457,Fortuna,US,40.5982,-124.1573,71.92,75,1,3.0,clear sky,2021-08-07 20:25:25
458,Lhokseumawe,ID,5.1801,97.1507,77.5,87,81,3.56,broken clouds,2021-08-07 20:29:51
459,Tura,IN,25.5198,90.2201,74.73,99,100,4.72,overcast clouds,2021-08-07 20:29:51
460,De Aar,ZA,-30.6497,24.0123,52.11,19,32,4.16,scattered clouds,2021-08-07 20:29:52
461,West Lake Stevens,US,47.9934,-122.1018,70.2,87,90,3.0,overcast clouds,2021-08-07 20:29:52
462,Deloraine,AU,-41.5333,146.6667,40.24,95,72,1.88,broken clouds,2021-08-07 20:29:52
463,Ayagoz,KZ,47.9714,80.4392,62.85,39,3,4.94,clear sky,2021-08-07 20:29:53
464,Rio Grande,BR,-32.035,-52.0986,73.51,81,0,11.1,clear sky,2021-08-07 20:29:53
465,Vysokogornyy,RU,50.1167,139.15,47.52,97,100,8.23,heavy intensity rain,2021-08-07 20:29:53
466,Truro,GB,50.2653,-5.0544,60.08,82,40,19.57,scattered clouds,2021-08-07 20:29:54
467,High Level,CA,58.5169,-117.136,68.11,52,75,4.61,broken clouds,2021-08-07 20:29:54
468,Phonhong,LA,18.5007,102.4166,75.92,93,100,1.23,overcast clouds,2021-08-07 20:29:54
469,Maraa,BR,-1.8333,-65.3667,77.5,84,100,5.21,overcast clouds,2021-08-07 20:29:54
470,Peleduy,RU,59.6289,112.7406,56.37,98,100,2.55,overcast clouds,2021-08-07 20:29:55
471,Mnogovershinnyy,RU,53.9353,139.9242,45.0,98,100,3.76,overcast clouds,2021-08-07 20:29:55
472,Baykit,RU,61.67,96.37,56.48,64,97,3.04,overcast clouds,2021-08-07 20:29:55
473,Wuwei,CN,37.9281,102.6414,64.9,57,98,3.58,overcast clouds,2021-08-07 20:29:56
474,Japura,ID,-0.3167,102.35,76.71,94,99,2.95,overcast clouds,2021-08-07 20:27:29
475,San Miguel,SV,13.4833,-88.1833,92.86,49,0,3.44,clear sky,2021-08-07 20:29:56
